thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
173,0,173,[np.float64(-0.08777777777777777)],[np.float64(0.39111111111111113)],[1],[0],[0],[1.3710278750077123],['target'],173,0,173,0,348.4272157080122,,10,348.4182772080094,348.4272157080122,348.4272157080122,0.058423875001608394,349.78935941700183,[np.float64(-0.08777777777777777)],[np.float64(0.39111111111111113)],[1],[0],[0],[1.3710278750077123],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
174,0,174,[np.float64(-0.06333333333333334)],[np.float64(0.04666666666666667)],[1],[0],[0],[1.4908429170027375],['target'],174,0,174,0,349.82510116700723,,5,349.81857062500785,349.82510116700723,349.82510116700723,0.029051584002445452,351.3094922500022,[np.float64(-0.06333333333333334)],[np.float64(0.04666666666666667)],[1],[0],[0],[1.4908429170027375],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
175,0,175,[np.float64(0.0077777777777777776)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.2293965840071905],['target'],175,0,175,0,351.34977012500167,,5,351.34325700000045,351.34977012500167,351.34977012500167,0.03358312499767635,352.57272662500327,[np.float64(0.0077777777777777776)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.2293965840071905],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
176,0,176,[np.float64(0.4477777777777778)],[np.float64(0.11222222222222222)],[1],[0],[0],[1.4761973339918768],['target'],176,0,176,0,352.64050912500534,,10,352.63122595800087,352.64050912500534,352.64050912500534,0.058325125006376766,354.10747554201225,[np.float64(0.4477777777777778)],[np.float64(0.11222222222222222)],[1],[0],[0],[1.4761973339918768],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
177,0,177,[np.float64(-0.04555555555555556)],[np.float64(0.27)],[1],[0],[0],[2.03669833400636],['target'],177,0,177,0,354.17652470800385,,10,354.16698570801236,354.17652470800385,354.17652470800385,0.05936075000499841,356.2038512920117,[np.float64(-0.04555555555555556)],[np.float64(0.27)],[1],[0],[0],[2.03669833400636],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
178,0,178,[np.float64(-0.3811111111111111)],[np.float64(-0.005555555555555556)],[1],[0],[0],[1.5874822079931619],['target'],178,0,178,0,356.35390629200265,,10,356.33744337499957,356.35390629200265,356.35390629200265,0.13309750000189524,357.9248148750048,[np.float64(-0.3811111111111111)],[np.float64(-0.005555555555555556)],[1],[0],[0],[1.5874822079931619],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
179,0,179,[np.float64(0.11777777777777777)],[np.float64(0.46111111111111114)],[1],[0],[0],[2.774287291991641],['target'],179,0,179,0,357.99354012501135,,10,357.98459533300775,357.99354012501135,357.99354012501135,0.05961233300331514,360.75895333300286,[np.float64(0.11777777777777777)],[np.float64(0.46111111111111114)],[1],[0],[0],[2.774287291991641],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
180,0,180,[np.float64(0.3788888888888889)],[np.float64(-0.2644444444444444)],[1],[0],[0],[1.8140950829983922],['target'],180,0,180,0,360.79820491700957,,5,360.79194329200254,360.79820491700957,360.79820491700957,0.03279683300934266,362.6061075000034,[np.float64(0.3788888888888889)],[np.float64(-0.2644444444444444)],[1],[0],[0],[1.8140950829983922],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
181,0,181,[np.float64(-0.0011111111111111111)],[np.float64(-0.2577777777777778)],[1],[0],[0],[1.3293718750064727],['target'],181,0,181,0,362.68745066701376,,10,362.6783806670137,362.68745066701376,362.68745066701376,0.07210595899960026,364.0078033750033,[np.float64(-0.0011111111111111111)],[np.float64(-0.2577777777777778)],[1],[0],[0],[1.3293718750064727],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
182,0,182,[np.float64(-0.3811111111111111)],[np.float64(0.36777777777777776)],[1],[0],[0],[1.6974742919992423],['target'],182,0,182,0,364.0471227500093,,5,364.04055000000517,364.0471227500093,364.0471227500093,0.03258841700153425,365.738068125007,[np.float64(-0.3811111111111111)],[np.float64(0.36777777777777776)],[1],[0],[0],[1.6974742919992423],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
183,0,183,[np.float64(-0.41888888888888887)],[np.float64(-0.3322222222222222)],[1],[0],[0],[3.610124916987843],['target'],183,0,183,0,365.80724604200805,,10,365.7980703330104,365.80724604200805,365.80724604200805,0.05990195799677167,369.4082475830073,[np.float64(-0.41888888888888887)],[np.float64(-0.3322222222222222)],[1],[0],[0],[3.610124916987843],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
184,0,184,[np.float64(-0.06333333333333334)],[np.float64(0.30666666666666664)],[1],[0],[0],[1.4683207499911077],['target'],184,0,184,0,369.44667716701224,,5,369.4400938750041,369.44667716701224,369.44667716701224,0.03167854200000875,370.9084830000065,[np.float64(-0.06333333333333334)],[np.float64(0.30666666666666664)],[1],[0],[0],[1.4683207499911077],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
185,0,185,[np.float64(-0.23777777777777778)],[np.float64(-0.17222222222222222)],[1],[0],[0],[1.563861665999866],['target'],185,0,185,0,370.9515612079995,,5,370.94413654200616,370.9515612079995,370.9515612079995,0.035447290996671654,372.5080641250097,[np.float64(-0.23777777777777778)],[np.float64(-0.17222222222222222)],[1],[0],[0],[1.563861665999866],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
186,0,186,[np.float64(0.38666666666666666)],[np.float64(-0.45111111111111113)],[1],[0],[0],[2.5045427500008373],['target'],186,0,186,0,372.57922187499935,,10,372.5699852500111,372.57922187499935,372.57922187499935,0.061762083001667634,375.07459345800453,[np.float64(0.38666666666666666)],[np.float64(-0.45111111111111113)],[1],[0],[0],[2.5045427500008373],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
187,0,187,[np.float64(0.4477777777777778)],[np.float64(-0.022222222222222223)],[1],[0],[0],[2.3201983330072835],['target'],187,0,187,0,375.1120425830013,,5,375.10548483300954,375.1120425830013,375.1120425830013,0.03068570799950976,377.42575054201006,[np.float64(0.4477777777777778)],[np.float64(-0.022222222222222223)],[1],[0],[0],[2.3201983330072835],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
188,0,188,[np.float64(0.17333333333333334)],[np.float64(0.06222222222222222)],[1],[0],[0],[1.6821551659959368],['target'],188,0,188,0,377.4657763330033,,5,377.4592432500067,377.4657763330033,377.4657763330033,0.033316624991130084,379.1414647920028,[np.float64(0.17333333333333334)],[np.float64(0.06222222222222222)],[1],[0],[0],[1.6821551659959368],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
189,0,189,[np.float64(-0.03)],[np.float64(0.24888888888888888)],[1],[0],[0],[1.3246797500032699],['target'],189,0,189,0,379.2089785420103,,10,379.19961420800246,379.2089785420103,379.2089785420103,0.05798858399793971,380.5243498330092,[np.float64(-0.03)],[np.float64(0.24888888888888888)],[1],[0],[0],[1.3246797500032699],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
190,0,190,[np.float64(0.35777777777777775)],[np.float64(-0.12444444444444444)],[1],[0],[0],[2.053253500009305],['target'],190,0,190,0,380.5617465420073,,5,380.555163625002,380.5617465420073,380.5617465420073,0.03065779199823737,382.6084859170078,[np.float64(0.35777777777777775)],[np.float64(-0.12444444444444444)],[1],[0],[0],[2.053253500009305],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
191,0,191,[np.float64(-0.4488888888888889)],[np.float64(0.36777777777777776)],[1],[0],[0],[3.057080209007836],['target'],191,0,191,0,382.6765903330088,,10,382.66768983300426,382.6765903330088,382.6765903330088,0.059042875000159256,385.7248270830023,[np.float64(-0.4488888888888889)],[np.float64(0.36777777777777776)],[1],[0],[0],[3.057080209007836],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
192,0,192,[np.float64(0.48444444444444446)],[np.float64(0.18)],[1],[0],[0],[2.20103729100083],['target'],192,0,192,0,385.76272829200025,,5,385.7564523750043,385.76272829200025,385.76272829200025,0.03145291699911468,387.9575917500042,[np.float64(0.48444444444444446)],[np.float64(0.18)],[1],[0],[0],[2.20103729100083],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
193,0,193,[np.float64(0.38666666666666666)],[np.float64(-0.04777777777777778)],[1],[0],[0],[2.1256711249880027],['target'],193,0,193,0,388.0257190830016,,10,388.0162886670005,388.0257190830016,388.0257190830016,0.0584573329979321,390.1420305000065,[np.float64(0.38666666666666666)],[np.float64(-0.04777777777777778)],[1],[0],[0],[2.1256711249880027],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
194,0,194,[np.float64(-0.058888888888888886)],[np.float64(-0.4077777777777778)],[1],[0],[0],[2.5078038750070846],['target'],194,0,194,0,390.2096024580096,,10,390.2006874580111,390.2096024580096,390.2096024580096,0.05847041700326372,392.7085598750127,[np.float64(-0.058888888888888886)],[np.float64(-0.4077777777777778)],[1],[0],[0],[2.5078038750070846],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
195,0,195,[np.float64(-0.14)],[np.float64(-0.2511111111111111)],[1],[0],[0],[1.3831755840074038],['target'],195,0,195,0,392.7479081670026,,5,392.7417008330085,392.7479081670026,392.7479081670026,0.032938125004875474,394.12494712500484,[np.float64(-0.14)],[np.float64(-0.2511111111111111)],[1],[0],[0],[1.3831755840074038],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
196,0,196,[np.float64(0.4288888888888889)],[np.float64(0.4266666666666667)],[1],[0],[0],[2.153688542006421],['target'],196,0,196,0,394.196389292003,,10,394.18696866701066,394.196389292003,394.196389292003,0.061784874997101724,396.34070712501125,[np.float64(0.4288888888888889)],[np.float64(0.4266666666666667)],[1],[0],[0],[2.153688542006421],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
197,0,197,[np.float64(0.43222222222222223)],[np.float64(0.12222222222222222)],[1],[0],[0],[1.7537897090078332],['target'],197,0,197,0,396.37699350000184,,5,396.37081895800657,396.37699350000184,396.37699350000184,0.029949792005936615,398.1246732920117,[np.float64(0.43222222222222223)],[np.float64(0.12222222222222222)],[1],[0],[0],[1.7537897090078332],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
198,0,198,[np.float64(-0.09111111111111111)],[np.float64(0.0033333333333333335)],[1],[0],[0],[1.6418173340061912],['target'],198,0,198,0,398.19215241700294,,10,398.18291845801286,398.19215241700294,398.19215241700294,0.05810374999418855,399.824789708,[np.float64(-0.09111111111111111)],[np.float64(0.0033333333333333335)],[1],[0],[0],[1.6418173340061912],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
199,0,199,[np.float64(0.3788888888888889)],[np.float64(-0.3466666666666667)],[1],[0],[0],[2.8607389999961015],['target'],199,0,199,0,399.89005425000505,,10,399.8807702500053,399.89005425000505,399.89005425000505,0.055819917004555464,402.74158287500904,[np.float64(0.3788888888888889)],[np.float64(-0.3466666666666667)],[1],[0],[0],[2.8607389999961015],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
